Loyalty#,Customer Name,TotalLifetimeValue,alert
539627.0,Divina Gettelman,19964.4,no
539658.0,Azalee Bowe,19483.24,no
539673.0,Song Wiesen,4087.51,no
539674.0,Perry Besarra,15272.029999999999,no
539681.0,Kirsten Ruelar,10346.32,no
539686.0,Shandi Biangone,2436.88,no
539696.0,Vivian Abdulmateen,4686.47,no
539704.0,Foster Ihrig,7283.93,no
539705.0,Debbi Longley,5295.04,no
539723.0,Gigi Nonemaker,5505.69,no
539724.0,Laronda Hady,4298.66,no
539730.0,Gil Frazey,5332.62,no
539739.0,Viva Ullrich,10970.13,no
539742.0,Zachary Roskopf,4880.34,no
539746.0,Georgeann Reynoza,2656.99,no
539760.0,Buena Scotto,28393.33,no
539766.0,Audrie Ayotte,39033.08,no
539771.0,Jeannette Fogerson,9407.45,no
539776.0,Mariano Crooms,5565.69,no
539784.0,Fernande Tepp,5073.28,no
539787.0,Hwa Genge,11431.73,no
539809.0,Melissa Ballew,13313.42,no
539851.0,Felice Daniell,5324.39,no
539854.0,Alessandra Palenzuela,7347.41,no
539941.0,Juliana Shreiner,5015.76,no
539971.0,Sybil Listi,11064.29,no
540006.0,Jasmin Lueckenhoff,4270.03,no
540011.0,Violet Cripe,7334.52,no
540013.0,Gia Chadbourne,7405.42,no
540109.0,Robbie Lacrue,20959.8,no
540112.0,Sherika Moscrip,21151.23,no
540124.0,Grant Ahn,9435.26,no
540138.0,Jerrell Opet,5504.14,no
540142.0,Kina Piearcy,13883.33,no
540250.0,Raleigh Janysek,4855.77,no
540268.0,Jodie Ziglar,4090.75,no
540277.0,Lauran Herriage,6143.9,no
540291.0,Meggan Schmelter,8435.18,no
540309.0,Ja Sepich,10025.92,no
540316.0,Emilee Hecker,7480.71,no
540323.0,Eduardo Trang,4864.53,no
540364.0,Marian Hoistion,3508.57,no
540366.0,Elijah Carthen,11030.82,no
540367.0,Ashlea Dolen,5341.44,no
540378.0,Blythe Pendergraph,5284.51,no
540379.0,Lona Filo,3768.37,no
540380.0,Toney Astolfi,12731.95,no
540387.0,Jonell Stittsworth,7247.21,no
540391.0,Ramonita Storniolo,12902.09,no
540407.0,James Fiorella,2571.26,no
540411.0,Maye Dayem,9519.24,no
540422.0,Elenore Engel,6403.58,no
540428.0,Thomas Mammucari,11888.49,no
540442.0,Arnetta Lark,6980.33,no
540445.0,Corrinne Gustison,2732.65,no
540446.0,Tatiana City,2252.42,no
540457.0,Dong Lebourgeois,9338.46,no
540476.0,Temple Maupredi,7244.5,no
540481.0,Leonila Drumheller,23521.76,no
540482.0,Yu Loveh,26197.41,no
540489.0,Carlena Zangl,5390.36,no
540493.0,Tony Raver,8649.18,no
540497.0,Lea Stolfi,11905.95,no
540505.0,Mira Kababik,2496.77,no
540548.0,Jong Henneman,93610.44,yes
540551.0,Laverna Radebaugh,2660.93,no
540565.0,Lorette Sessums,5313.44,no
540577.0,Daryl Georgalas,15253.26,no
540586.0,Camila Goettsch,7680.75,no
540611.0,Jeanette Nowland,5513.08,no
540618.0,Heike Laureano,19849.74,no
540625.0,Karena Gonzalaz,18440.46,no
540628.0,Kiley Monsees,5595.39,no
540630.0,Carmen Coontz,15441.329999999998,no
540641.0,Hyon Osmond,17367.53,no
540659.0,Albina Favors,6511.47,no
540663.0,Maryrose Willing,5016.14,no
540669.0,Kimiko Colander,8573.46,no
540670.0,Avis Curcio,10341.62,no
540681.0,Lura Laduc,3304.76,no
540697.0,Carmine Bellazer,5534.57,no
540715.0,Collin Wallbank,9581.28,no
540749.0,Henry Guerrido,5097.32,no
540751.0,Jarrett Hammerstad,9312.98,no
540756.0,Alva Specken,8427.17,no
540764.0,Kimi Linssen,3244.82,no
540785.0,Nicole Boelter,3647.25,no
540796.0,Caryl Pendegraft,11194.5,no
540798.0,Antonette Bontempo,41787.9,no
540835.0,Sima Salzano,2347.05,no
540836.0,Sueann Solymani,15806.53,no
540837.0,Jorge Tavaris,5264.36,no
540839.0,Alane Boehl,12812.44,no
540850.0,Lula Stroder,15504.449999999999,no
540900.0,Harriette Manfra,3199.82,no
540901.0,Bob Xiao,28014.239999999998,no
540905.0,Jody Beehler,5170.42,no
540911.0,Sage Toodle,8346.98,no
540918.0,Terresa Bichel,9333.28,no
540923.0,Thomas Bogner,2849.25,no
540950.0,Darla Piano,17676.18,no
540966.0,Sherril Frohwein,3520.7,no
541000.0,Millard Deputy,7736.46,no
541008.0,Jeanmarie Resch,3963.4,no
541009.0,Jordon Clater,10341.62,no
541037.0,Jeanna Spirko,12244.9,no
541039.0,Wendell Rounsville,8382.48,no
541040.0,Ela Bottex,10760.62,no
541078.0,Shin Kap,4739.35,no
541082.0,Librada Steinbrenner,17272.829999999998,no
541084.0,Abe Bergey,9109.82,no
541098.0,Prince Zebel,8107.27,no
541100.0,Melodie Gifford,9387.5,no
541108.0,Lou Cieslinski,4624.56,no
541114.0,Pasty Wohlgemuth,7901.74,no
541121.0,Patti Straight,12200.79,no
541138.0,Nanette Enos,6296.84,no
541154.0,Claud Kosin,4473.88,no
541163.0,Sharita Jeanneret,8126.66,no
541173.0,Walton Stangel,19504.010000000002,no
541178.0,Cassy Panetta,2364.43,no
541199.0,Lisabeth Folley,10506.77,no
541208.0,Gwenn Noller,8973.11,no
541221.0,Sherill Wadkins,2506.02,no
541239.0,Emory Chuyangher,8579.89,no
541247.0,Rusty Babst,8634.36,no
541261.0,Drucilla Zaffalon,2838.07,no
541287.0,Angla Foucault,2588.86,no
541291.0,Moira Ladwig,5800.19,no
541312.0,Jamel Behnken,13009.24,no
541338.0,Kit Wahlgren,4794.12,no
541341.0,Cori Feggins,11355.28,no
541346.0,Janise Hommerding,25868.52,no
541350.0,Jamika Brucker,7983.43,no
541352.0,Meredith Muzii,2703.27,no
541354.0,Jeffrey Harison,28048.72,no
541358.0,Aleida Uriostegui,5633.74,no
541371.0,Tammie Blackbum,52394.82,yes
541382.0,Tommie Papps,2914.96,no
541383.0,Jamila Kowing,4130.38,no
541410.0,Alfred Wiford,8516.75,no
541435.0,Mariann Altadonna,24073.24,no
541448.0,Gerda Litehiser,4303.64,no
541463.0,Jeanmarie Marriott,24143.88,no
541487.0,Roni Boorom,29766.46,no
541489.0,Vince Buechele,5953.21,no
541507.0,Tyrell Mccorvey,2767.5,no
541512.0,Sunny Delariva,4160.16,no
541557.0,Mikel Cattanach,42318.6,no
541564.0,Charmain Fryday,4282.95,no
541568.0,Modesta Oguendo,7180.28,no
541601.0,Christal Mccullough,7150.23,no
541643.0,Libby Wilterdink,18726.15,no
541659.0,Roselee Moravick,2643.72,no
541665.0,Jeffrey Percontino,7442.57,no
541674.0,Trudie Vintila,8814.24,no
541680.0,Shanon Filkins,22951.89,no
541703.0,Luana Develice,7091.74,no
541705.0,Lisbeth Dennehy,7901.7,no
541741.0,Dusty Rickenbacker,17395.76,no
541751.0,Bettyann Reel,4916.41,no
541752.0,Ofelia Aronowitz,2635.51,no
541762.0,Rita Beckham,4247.68,no
541796.0,Latrice La,6863.12,no
541830.0,Susana Retka,6829.41,no
541833.0,Li Stellman,8009.47,no
541898.0,Stormy Madyun,5246.06,no
541907.0,Sanjuana Hohlfeld,9183.26,no
541932.0,Migdalia Barahana,17786.28,no
541952.0,Richard Bacak,9214.93,no
541953.0,Tran Besant,9810.41,no
541961.0,Pat Bambhrolia,13727.8,no
541983.0,Jacinto End,2855.69,no
541998.0,Frederica Heryford,22191.94,no
542002.0,Tamara Boldman,10558.24,no
542003.0,Broderick Hannum,2511.94,no
542014.0,Elfreda Leedy,4439.68,no
542021.0,Nisha Chamberland,2778.32,no
542043.0,Roy Rancifer,15445.66,no
542068.0,Marchelle Bly,8311.14,no
542085.0,Henriette Borsellino,11264.36,no
542089.0,Asha Garlits,6947.84,no
542091.0,Blanch Bolvin,9498.47,no
542118.0,Virgil Lapp,5295.04,no
542130.0,Verena Cowsert,5333.04,no
542145.0,Emily Drum,6776.35,no
542154.0,Lily Berisford,5007.22,no
542163.0,Greg Matsen,3875.54,no
542180.0,Alana Troth,10696.14,no
542182.0,Min Cuoco,4854.36,no
542208.0,Isabella Benderman,5610.96,no
542220.0,Eleonora Kosty,11243.9,no
542231.0,Dixie Failing,11430.59,no
542263.0,Sherry Dorrance,4786.05,no
542264.0,Beverlee Truss,2852.53,no
542284.0,Lily Devaul,5319.42,no
542287.0,Murray Frend,9029.94,no
542294.0,Miquel Nyman,5573.11,no
542296.0,Jeannie Osso,11315.2,no
542305.0,Reginald Rheaves,8111.65,no
542315.0,Love Londono,2127.92,no
542332.0,Angella Parisian,11161.84,no
542340.0,Dexter Bridge,4422.62,no
542348.0,Adalberto Rocchi,12269.42,no
542395.0,Pasquale Rend,14582.73,no
542397.0,Chi Whitsey,15049.76,no
542423.0,Dana Kagel,5414.62,no
542448.0,Carly Rudnick,5107.16,no
542473.0,Amy Quitero,4913.12,no
542540.0,Miguel Eshelman,34039.06,no
542567.0,Laurence Tramonte,4069.78,no
542574.0,Patricia Gillmore,17722.3,no
542586.0,Gwyneth Eslinger,3339.76,no
542594.0,Mayme Nudelman,13846.630000000001,no
542601.0,Tawny Delos,4870.5,no
542611.0,Verdell Hakimian,5213.37,no
542636.0,Mitsue Studyvin,9312.59,no
542643.0,Jimmie Cissel,7492.16,no
542696.0,Lynna Wiseley,5380.9,no
542698.0,Ta Bramble,4699.03,no
542713.0,Jae Saye,3329.89,no
542729.0,Shakira Mulnix,2574.02,no
542740.0,Rashad Dias,6990.69,no
542742.0,Angie Mietus,5705.9,no
542748.0,Adolph Guilfoyle,14377.22,no
542770.0,Magda Sermons,4719.45,no
542796.0,Kacy Toler,24442.3,no
542842.0,Wai Sejkora,2620.39,no
542861.0,Lowell Haverly,2730.97,no
542876.0,Rhiannon Hamiltan,6503.4,no
542887.0,Willis Chaidez,4928.65,no
542893.0,Casandra Deneui,7694.06,no
542896.0,Carlos Muster,3561.04,no
542899.0,Madison Ducci,3836.24,no
542912.0,Mathew Rowman,4296.6,no
542934.0,Tamika Celi,3740.4,no
542967.0,Marita Behar,12298.69,no
542976.0,Elma Seikaly,24127.5,no
542992.0,Earlie Selbert,10516.5,no
543000.0,Rae Spinetti,10008.62,no
543021.0,Lucia Maccallum,2689.17,no
543025.0,Adelle Conduff,16229.65,no
543036.0,Calvin Fedde,6726.6900000000005,no
543050.0,Detra Wardinsky,38321.98,no
543063.0,Frieda Hefflinger,14038.36,no
543095.0,Edward Mausbach,7735.94,no
543107.0,Vella Metroka,8092.88,no
543108.0,Charline Myre,4140.65,no
543119.0,Vella Corter,16719.329999999998,no
543160.0,Rubin Formby,6785.54,no
543166.0,Florinda Reay,4766.65,no
543177.0,Elina Lingafelt,8193.75,no
543180.0,Na Crozier,5318.9,no
543182.0,Romeo Bouknight,13869.93,no
543183.0,Racquel Burrill,2810.46,no
543196.0,Zona Sarnicola,13887.12,no
543212.0,Daysi Hesterman,4348.14,no
543281.0,Laticia Sulipizio,46915.74,no
543283.0,Cassidy Monford,4171.3,no
543285.0,Wan Goffe,26759.62,no
543296.0,Tashia Kneifl,10571.54,no
543298.0,Cyrus Wolhok,4301.82,no
543314.0,Joana Smither,5989.77,no
543317.0,Lacy Debiasi,3885.46,no
543326.0,Roosevelt Sanderfur,6861.75,no
543355.0,Lizette Brisbin,13266.28,no
543360.0,Hyman Fatica,5187.65,no
543386.0,Seymour Dykhoff,4014.45,no
543401.0,Denice Getler,16955.14,no
543404.0,Kamala Crumly,2446.68,no
543407.0,Leatrice Willems,5090.78,no
543422.0,Hortencia Hjelle,22029.15,no
543449.0,Dung Fullard,23520.510000000002,no
543456.0,Sherika Haczynski,3681.25,no
543460.0,Hisako Arbour,11008.28,no
543478.0,Jamey Mackson,5421.02,no
543553.0,Ardell Mceachron,4386.28,no
543568.0,Cicely Yoshioka,5555.83,no
543590.0,Lyndsey Quincy,47791.36,no
543592.0,Hobert Veitinger,7484.38,no
543599.0,Amado Seliba,12949.66,no
543612.0,Serafina Murril,5652.72,no
543621.0,Guy Wessinger,5094.52,no
543630.0,Janelle Tavolacci,7524.74,no
543639.0,Keira Hascall,7238.5,no
543662.0,Lonna Apa,24463.76,no
543669.0,Salvador Relaford,6375.08,no
543693.0,Myra Jeska,4794.08,no
543699.0,Ophelia Lesniewski,15619.04,no
543738.0,Meghann Holstege,7406.88,no
543748.0,Natacha Sinkovich,11077.69,no
543796.0,Harold Werremeyer,6897.51,no
543852.0,Anh Cloutier,14148.8,no
543862.0,Darcy Szulimowski,17699.38,no
543881.0,Muoi Printers,15992.02,no
543900.0,Fred Holtgrefe,2517.53,no
543901.0,Altagracia Buonaiuto,2535.22,no
543918.0,Penni Gess,7793.14,no
543932.0,Cyrstal Cogdell,2744.08,no
543936.0,George Mile,6189.44,no
543942.0,Kimi Reising,4078.29,no
543956.0,Leena Sugarman,4990.34,no
543958.0,Ashton Fiedor,5702.32,no
543973.0,Michell Drelick,7041.4,no
543978.0,Oscar Amey,8720.0,no
544050.0,Lena Eerkes,5261.12,no
544078.0,Drusilla Hardman,5923.12,no
544108.0,Geneva Berhalter,4118.59,no
544116.0,Michaele Helvy,7950.18,no
544130.0,Florida Kuniyoshi,14401.32,no
544139.0,Catharine Zwiebel,8996.77,no
544155.0,Marianna Wortinger,2360.6,no
544159.0,Gustavo Marciniak,5697.18,no
544167.0,Lavon Luebbe,34611.38,no
544181.0,Flossie Kardas,21904.26,no
544182.0,Ladonna Melfi,49404.66,no
544204.0,Anja Kaneholani,8856.06,no
544244.0,Lashandra Leamy,5274.2,no
544248.0,Floretta Hark,5226.29,no
544273.0,Marcella Laskoskie,10388.99,no
544301.0,Jordan Molano,34708.87,no
544306.0,Inger Wischmann,17985.56,no
544313.0,Burl Makuch,4908.12,no
544334.0,Yung Claborn,7974.39,no
544337.0,Buena Delosreyes,12128.45,no
544354.0,Evelin Mlenar,2730.2,no
544356.0,Temika Verret,19854.1,no
544371.0,Kacy Gretz,8533.83,no
544398.0,Tanika Tirpak,2254.4,no
544399.0,Dominic Haukaas,6925.18,no
544421.0,Melba Emling,7540.39,no
544422.0,Stephenie Coppenger,5444.42,no
544431.0,Frank Kuning,2530.33,no
544446.0,Lionel Goller,7469.15,no
544468.0,Dorcas Platten,8291.66,no
544472.0,Malcom Mouw,5715.98,no
544493.0,Joslyn Lozowski,8663.92,no
544517.0,Kareem Skrabanek,27064.46,no
544553.0,Jamal Sumabat,25168.02,no
544561.0,Clayton Kwon,14781.21,no
544567.0,Bradly Battistini,5110.68,no
544569.0,Joana Poiter,4914.73,no
544570.0,Francesca Jessel,2393.12,no
544574.0,Vita Gerrity,37452.3,no
544575.0,Eldora Eberst,5764.78,no
544583.0,Laraine Davidek,8906.51,no
544593.0,Delta Low,26531.02,no
544619.0,Bobbie Briles,8580.33,no
544627.0,Reggie Moe,3449.49,no
544647.0,Janetta Kallman,3694.14,no
544664.0,Dawn Aldaba,12658.3,no
544690.0,Yasmin Eubank,5742.3,no
544696.0,Martina Azoulay,7911.63,no
544722.0,Magdalen Aleyandrez,5116.73,no
544725.0,Steve Quattrini,14457.98,no
544733.0,Adriene Flannery,22217.97,no
544735.0,Paulene Berlinski,10481.94,no
544748.0,Lanita Rickel,16764.96,no
544750.0,Ranee Messersmith,16788.68,no
544752.0,Carly Nordman,15167.92,no
544762.0,Fredricka Lovaglio,17420.57,no
544772.0,Lu Westergaard,5745.12,no
544790.0,Leona Wimbley,3985.4,no
544810.0,Nikki Duguette,2724.26,no
544837.0,Caitlin Broadie,4626.8,no
544850.0,Tanner Layell,20076.420000000002,no
544854.0,Steffanie Yu,22538.46,no
544870.0,Deirdre Kenagy,11024.68,no
544890.0,Tad Dukett,23418.420000000002,no
544916.0,Hans Yoneyama,16887.8,no
544935.0,Minta Feehery,7124.2,no
544938.0,Tijuana Favazza,5575.2,no
544943.0,Ezra Priego,4089.04,no
544954.0,Belva Defiglio,7403.45,no
544994.0,Tabetha Robak,18807.420000000002,no
544997.0,Katrice Bartamian,5917.47,no
544999.0,Suzie Moceri,7354.62,no
545002.0,Eleanor Poette,5638.93,no
545008.0,Daryl Reents,5074.25,no
545010.0,Berneice Pebsworth,7370.62,no
545028.0,Hortense Nette,8634.36,no
545034.0,Madge Rothe,8093.41,no
545048.0,Karole Flosi,3993.88,no
545071.0,Layne Snapp,5233.99,no
545072.0,Angelina Wernex,9150.14,no
545087.0,Dottie Jellinek,2695.46,no
545108.0,Elwood Willame,19160.99,no
545119.0,Donnette Harnos,6883.69,no
545127.0,Lilliana Giagni,45754.74,no
545135.0,Carolina Plagman,5659.14,no
545136.0,Machelle Woodburg,17625.54,no
545140.0,Illa Stegmaier,8807.61,no
545144.0,Santa Ranks,5017.61,no
545167.0,Lillia Farro,2424.69,no
545179.0,Geoffrey Loughridge,5259.44,no
545185.0,Verna Ahalt,4679.98,no
545278.0,Doyle Wood,2570.76,no
545290.0,Brittni Hynes,7850.59,no
545312.0,Edda Kasparian,5055.3,no
545328.0,Elwanda Cabler,6369.26,no
545378.0,Miquel Plumlee,7521.28,no
545380.0,Particia Blasen,8457.46,no
545395.0,Janell Smallmon,66025.75,yes
545401.0,Vincenzo Eppinger,28388.3,no
545410.0,Kerry Zehner,13918.53,no
545421.0,Malisa Coriaty,8110.54,no
545459.0,Juana Mckearney,9622.36,no
545465.0,Jillian Jamgochian,9468.51,no
545476.0,Cary Hanners,3667.37,no
545487.0,Maple Shober,5970.82,no
545497.0,Zetta Zhong,11173.94,no
545508.0,Renda Colabrese,6689.02,no
545514.0,Alexander Petitto,7081.8,no
545516.0,Odessa Vess,5165.57,no
545519.0,Berniece Granby,8714.92,no
545534.0,Maryln Dormer,72362.06,yes
545540.0,Antionette Borrow,4526.95,no
545541.0,Nakisha Fenech,9775.58,no
545550.0,Kazuko Enloe,5217.51,no
545557.0,Nelda Caminiti,25410.120000000003,no
545566.0,Del Zervas,5794.98,no
545567.0,Zora Wiersema,5445.37,no
545581.0,Angelo Tavis,9113.69,no
545582.0,Creola Boileau,28685.83,no
545586.0,Seth Rm,12988.66,no
545607.0,Marcella Schilawski,16094.87,no
545613.0,Marilu Manista,15162.07,no
545618.0,Clarice Lucas,6638.12,no
545638.0,Albina Hurt,8807.49,no
545642.0,Marhta Re,53800.54,yes
545646.0,Bernadine Parolari,6964.05,no
545659.0,Belen Fiddler,8163.89,no
545674.0,Lawanda Juray,5678.05,no
545677.0,Laree Osborn,9115.57,no
545700.0,Frieda Dobyns,26576.32,no
545716.0,Michel Kappen,10293.8,no
545742.0,Jaye Marcelin,8930.14,no
545744.0,Rosalina Meneley,3832.12,no
545766.0,Mirna Ketler,5524.31,no
545773.0,Alicia Peggs,8861.14,no
545793.0,Flo Negrete,44485.04,no
545811.0,Allen Degaetano,2735.47,no
545826.0,Tu Beasmore,5815.26,no
545836.0,Arlyne Milkovich,7751.93,no
545840.0,Isaias Piche,2953.62,no
545883.0,Zane Villnave,7599.9,no
545889.0,Deb Nebeker,23032.82,no
545892.0,Jonas Niday,6739.32,no
545906.0,Vada Dodson,29420.86,no
545917.0,Norris Funicello,6291.66,no
545924.0,Kendall Vonstaden,14727.51,no
545930.0,Margarite Simeone,8140.0,no
545947.0,Chiquita Hoke,39149.21,no
545971.0,Benita Hossack,7505.77,no
545997.0,Malika Mcnett,5004.14,no
546025.0,Guadalupe Holda,6353.74,no
546027.0,Adam Spitsberg,5143.88,no
546037.0,Lois Discon,10391.64,no
546038.0,Glenn Verlin,2681.33,no
546039.0,Golden Blommel,4775.48,no
546077.0,Nickie Krush,12065.48,no
546079.0,Ardath Burris,2480.05,no
546085.0,Elvis Husby,2364.43,no
546097.0,Aldo Vanwinkle,12741.85,no
546098.0,Melodi Duquette,25807.06,no
546105.0,Mittie Huezo,5016.55,no
546142.0,Halina Olivarres,12010.94,no
546163.0,Amee Mankins,6649.1,no
546171.0,Allyson Stoppenbach,7835.93,no
546177.0,Ernesto Sabean,17817.46,no
546196.0,Erna Ragonese,46590.12,no
546226.0,Lemuel Ysquierdo,2778.32,no
546231.0,Clora Ronca,9565.59,no
546232.0,Maud Staack,2975.26,no
546247.0,Charlsie Yorty,18453.58,no
546258.0,Reinaldo Ludera,11514.88,no
546259.0,Brianna Eisley,13923.76,no
546263.0,Samuel Donota,7513.28,no
546280.0,Odell Glassett,6610.26,no
546309.0,Garnet Neumeyer,2520.3,no
546340.0,Glayds Lardner,4791.14,no
546343.0,So Castanio,7285.03,no
546358.0,Cicely Mundinger,2378.09,no
546370.0,Consuela Vollstedt,8012.37,no
546381.0,Kindra Barksdale,2364.43,no
546408.0,Carmine Stofferahn,16589.71,no
546433.0,Frederick Butrick,7754.67,no
546456.0,Steven Warshauer,2863.04,no
546463.0,Shawn Comiskey,17024.26,no
546506.0,Thelma Sommella,6173.74,no
546518.0,Rubye Jacobovits,3861.49,no
546535.0,Arthur Lab,5366.78,no
546555.0,Blythe Altstatt,12479.48,no
546582.0,Arlyne Bishop,41075.43,no
546594.0,Kiara Rones,7838.07,no
546610.0,Gilda Erdos,2754.14,no
546615.0,Lester Mcquage,10348.01,no
546621.0,Patrick Derrickson,2839.8,no
546633.0,Sacha Vallette,7891.58,no
546645.0,Trevor Schlipp,12742.64,no
546652.0,Janeth Gerchak,11155.34,no
546665.0,Luetta Groskreutz,11239.94,no
546736.0,Carmela Buffa,56972.14,yes
546740.0,Myra Bah,15777.89,no
546758.0,Dinah Hadnott,4731.84,no
546772.0,Skye Molloy,2754.46,no
546773.0,Danyel Arquitt,105622.98,yes
546796.0,Sherron Pedez,5074.84,no
546827.0,Joe Okin,10169.37,no
546840.0,Leonardo Durell,7996.01,no
546855.0,Rhona Charping,9993.12,no
546869.0,Sunny Lalley,2797.67,no
546883.0,Marget Hudkins,5237.48,no
546890.0,Leonila Secreto,2402.33,no
546895.0,Fritz Koetting,5319.31,no
546898.0,Kera Cosimini,6182.62,no
546914.0,Floria Bichoff,4678.42,no
546925.0,Christen Lubell,5651.4,no
546938.0,Janella Paff,5350.37,no
546975.0,Latoyia Shreeve,18569.5,no
546994.0,Genaro Maggs,13466.92,no
546997.0,Darcey Stockfisch,12350.06,no
547013.0,Rusty Szypowski,7123.08,no
547016.0,Camellia Paquette,11158.13,no
547018.0,Brad Smetana,3508.57,no
547045.0,Sueann Skweres,8658.86,no
547046.0,Natashia Tratar,7056.08,no
547057.0,Tonda Maggs,9062.74,no
547059.0,Oren Burnash,2884.64,no
547074.0,Bell Blasini,4774.38,no
547080.0,Adele Donlin,7950.18,no
547090.0,Hanh Stabs,24845.13,no
547097.0,Dottie Hamernik,6784.89,no
547098.0,Cecil Annen,4742.11,no
547106.0,Cherryl Dedios,2980.46,no
547112.0,Jacques Motl,3164.38,no
547124.0,Abel Hoehne,4574.52,no
547166.0,Coy Koester,4196.43,no
547180.0,Kim Policare,3644.83,no
547186.0,Dorine Dingler,7250.03,no
547190.0,Lucie Percontino,9167.5,no
547213.0,Chana Jeppesen,3311.16,no
547217.0,Rosanne Waag,8478.28,no
547219.0,Annabelle Rudiger,22067.73,no
547225.0,Jewell Croon,17028.78,no
547227.0,Alberta Herout,13596.2,no
547260.0,Harlan Volckmann,3823.85,no
547275.0,Pearle Crysler,2772.5,no
547336.0,Wilburn Vegerano,2599.04,no
547342.0,Macy Putt,7417.41,no
547355.0,Lawrence Nicholsen,9903.32,no
547357.0,Jennie Noordam,5332.46,no
547360.0,Jon Perrington,2886.45,no
547370.0,Criselda Nakao,23551.77,no
547380.0,Drew Loughry,9470.62,no
547407.0,Jenice Fleagle,8639.5,no
547429.0,Destiny Bridendolph,13074.130000000001,no
547438.0,Graig Stvil,30475.78,no
547439.0,Melba Garlington,4892.62,no
547442.0,Mona Lawman,9082.83,no
547448.0,Laverne Rolstad,18504.28,no
547496.0,Hosea Akin,4655.39,no
547500.0,Francesco Erlewine,2557.59,no
547503.0,Delorse Capalbo,14428.87,no
547512.0,Rona Mogren,4890.11,no
547522.0,Delmar Kirschner,24396.14,no
547528.0,Delmer Trippel,10064.34,no
547541.0,Jimmie Delph,8435.72,no
547542.0,Kathey Ingebretsen,23143.800000000003,no
547550.0,Svetlana Florendo,9012.92,no
547559.0,Felicitas Bentsen,5764.86,no
547561.0,Mervin Deramo,6325.469999999999,no
547575.0,Sondra Siwek,4151.55,no
547588.0,Robby Gurry,6199.96,no
547613.0,Booker Ryles,10728.94,no
547614.0,Jules Tummons,9669.42,no
547649.0,Florentina Paige,8253.27,no
547651.0,Doreen Murie,12848.849999999999,no
547662.0,Carolina Madkin,9167.5,no
547684.0,Bennie Daversa,22325.83,no
547699.0,Lona Quevedo,4229.92,no
547702.0,Cordia Mayou,2989.96,no
547741.0,Tasha Ennis,22606.29,no
547764.0,Sharri Fontenette,5912.78,no
547779.0,Elin Barlett,2926.89,no
547802.0,Sherilyn Liest,8317.3,no
547846.0,Leontine Shopbell,7200.66,no
547879.0,Abraham Palmino,7222.85,no
547891.0,Carli Milleson,8665.96,no
547892.0,Herschel Barker,2757.38,no
547896.0,Adele Caryl,8478.28,no
547915.0,Wendell Burda,2864.82,no
547922.0,Veda Guevara,27789.69,no
547965.0,Marquitta Falla,4766.65,no
547972.0,Ocie Hailstock,10023.5,no
547983.0,Maddie Keasler,6005.85,no
547989.0,Deadra Lanier,14312.939999999999,no
547994.0,Kristine Costner,4813.28,no
547995.0,Alina Anstey,4611.25,no
547997.0,Concetta Toda,70890.09,yes
548016.0,Chun Sapia,5164.82,no
548035.0,Abby Arterburn,15762.53,no
548037.0,Sherryl Smoley,20003.14,no
548063.0,Carmelita Nickoley,33421.68,no
548072.0,Libby Jenkins,4371.19,no
548086.0,Chery Christina,30612.44,no
548088.0,Lavona Chojnowski,2478.24,no
548105.0,Duane Stelle,2903.24,no
548109.0,Reva Girolami,10787.12,no
548126.0,Pattie Mosqueda,6921.0,no
548145.0,Chadwick Gravlin,5451.8,no
548162.0,Shellie Ibasitas,4686.47,no
548176.0,Florencio Mallie,8082.88,no
548202.0,Carmen Flippo,8390.12,no
548221.0,Joanne Lorr,4471.78,no
548228.0,Lyla Harvley,7150.11,no
548232.0,Arianna Rummerfield,2772.84,no
548234.0,Edra Vangelder,50568.26,yes
548238.0,Pamila Buckreis,5096.7,no
